"age1","age2","age3","minAIC","AIC"
-280.94279519347,-306.765929077016,-306.005141865479,-306.765929077016,2
-292.830410982234,-315.385419152164,-315.079233847871,-315.385419152164,2
-294.111406982411,-317.086060341296,-317.043905126677,-317.086060341296,2
-300.809996847942,-315.352963038265,-313.972634311224,-315.352963038265,2
-301.459075700772,-316.736296566965,-315.733053825375,-316.736296566965,2
-291.799549199623,-304.183467681845,-302.347645873069,-304.183467681845,2
-295.633167284041,-315.345840986949,-315.019707814419,-315.345840986949,2
-302.379520188164,-327.830382772201,-328.064623897422,-328.064623897422,3
-306.849547137608,-336.802345007656,-336.267282720822,-336.802345007656,2
-317.1778301851,-342.801683581912,-341.368987181995,-342.801683581912,2
-306.802281988513,-335.725359395645,-335.769371546087,-335.769371546087,3
-303.108456342518,-338.684929621728,-338.117606752425,-338.684929621728,2
-289.70166436106,-323.759969774264,-323.461353014352,-323.759969774264,2
-289.347123710431,-313.781740642654,-311.994053235017,-313.781740642654,2
-283.42763092914,-308.911954398299,-307.067411408047,-308.911954398299,2
-304.633681249008,-322.492450495841,-320.739205523254,-322.492450495841,2
-297.404404074468,-317.11595413525,-315.608428122747,-317.11595413525,2
-297.208187575987,-319.680227177604,-317.934511223289,-319.680227177604,2
-313.800754429852,-335.732135212368,-334.829138142002,-335.732135212368,2
-298.206971166917,-321.416334841122,-319.900683965643,-321.416334841122,2
-296.432311903373,-318.860698548665,-317.54517402279,-318.860698548665,2
-319.607319003931,-335.753077833964,-334.066061133893,-335.753077833964,2
-292.97169915719,-325.168952946136,-323.934793586843,-325.168952946136,2
-284.659330439259,-315.763150153023,-315.824946301398,-315.824946301398,3
-294.619877243805,-320.319122165968,-319.596320483983,-320.319122165968,2
-305.343915990612,-331.259252868031,-330.181289473428,-331.259252868031,2
-310.624692513806,-337.794374825042,-336.573084277846,-337.794374825042,2
-322.82563360477,-340.657198263065,-338.999619281202,-340.657198263065,2
-327.346552925153,-350.233607898122,-348.949874430459,-350.233607898122,2
-319.357300838728,-336.706272265881,-335.482607368115,-336.706272265881,2
-316.522236439574,-335.713341515117,-334.235541484723,-335.713341515117,2
-323.579882548234,-353.129010000842,-351.3859579928,-353.129010000842,2
-336.496712764746,-360.408157574126,-358.928107139235,-360.408157574126,2
-349.903107039387,-379.808594793945,-378.221885499862,-379.808594793945,2
-358.06521414637,-379.398080643597,-377.896445913794,-379.398080643597,2
-341.985286671603,-370.953059325482,-369.317827539707,-370.953059325482,2
-362.270794543652,-388.344046090348,-387.054978907226,-388.344046090348,2
-370.883437021469,-393.513190880533,-392.558733333493,-393.513190880533,2
-372.312100991804,-394.237514520255,-393.287070543849,-394.237514520255,2
-329.019630216671,-351.316995674943,-350.256857927839,-351.316995674943,2
-332.246154603518,-357.968200207491,-356.281681689695,-357.968200207491,2
-317.357521634412,-333.997109798226,-332.054668889294,-333.997109798226,2
-322.544572528723,-339.296647857081,-338.040766126999,-339.296647857081,2
-310.656634842065,-333.504173602192,-332.015823564812,-333.504173602192,2
-283.835162253393,-303.740535687648,-302.13470603312,-303.740535687648,2
-301.164187187856,-319.541546949893,-318.141485221022,-319.541546949893,2
-298.095067636437,-325.241670070161,-323.385446271337,-325.241670070161,2
-312.304251406572,-333.347872781628,-331.352258714324,-333.347872781628,2
-304.775580097418,-337.143335544355,-335.711486707654,-337.143335544355,2
-311.433963640841,-344.129567731442,-342.208402196961,-344.129567731442,2
-313.604159224179,-345.515093821024,-344.281906544315,-345.515093821024,2
-293.477831797347,-310.406166124755,-309.239781146371,-310.406166124755,2
-288.404068568754,-311.479105901366,-310.563323728243,-311.479105901366,2
-309.336559902887,-329.577248535926,-327.939413783702,-329.577248535926,2
-302.237079933421,-326.306378156058,-324.932715713532,-326.306378156058,2
-318.718215316765,-344.9450814217,-343.151987160368,-344.9450814217,2
-285.080045744542,-307.248001188561,-305.742263237623,-307.248001188561,2
-279.692113833594,-300.932837114527,-299.656317471106,-300.932837114527,2
-296.268098523919,-314.91483167568,-313.110946677743,-314.91483167568,2
-278.979444328191,-298.781097875601,-298.241205268331,-298.781097875601,2
-276.6497918107,-294.863548450502,-294.712642469574,-294.863548450502,2
-328.305311347601,-354.547451259861,-352.817143028312,-354.547451259861,2
-330.718914070257,-353.97621947701,-352.300871096005,-353.97621947701,2
-301.511237193021,-317.12844942924,-315.184103217651,-317.12844942924,2
-309.334550276283,-322.124659995029,-320.343310226782,-322.124659995029,2
-317.927365494743,-335.247533864225,-333.330869531546,-335.247533864225,2
-312.549656819113,-333.679347213009,-332.095376364186,-333.679347213009,2
-326.587874897689,-352.849032267927,-350.859409718745,-352.849032267927,2
-273.834599565576,-296.41097927977,-295.710249261201,-296.41097927977,2
-290.785538606754,-310.618562515719,-308.929007191022,-310.618562515719,2
-295.760581510858,-308.854075672503,-307.273401333719,-308.854075672503,2
-276.78891293797,-298.930709876264,-298.598237262612,-298.930709876264,2
-280.764262586442,-311.623639465186,-309.800140825943,-311.623639465186,2
-286.142400512409,-308.801529544372,-308.027457179511,-308.801529544372,2
-294.010075306775,-324.391703862257,-322.782223808926,-324.391703862257,2
-294.003494385175,-315.340662404467,-313.553484763772,-315.340662404467,2
-305.0259340086,-329.635701353146,-328.00184392363,-329.635701353146,2
-299.294958689775,-313.311499170626,-311.540775250199,-313.311499170626,2
-284.262689848369,-311.062509377939,-309.616059129275,-311.062509377939,2
-285.809606716405,-309.524405511149,-307.797457759025,-309.524405511149,2
-302.881346383111,-322.487428979866,-320.670818469748,-322.487428979866,2
-306.861068935844,-333.471703388836,-331.631594566232,-333.471703388836,2
-285.847726578882,-311.1675440267,-309.450105304198,-311.1675440267,2
-288.942138775433,-310.242341883012,-308.254411005583,-310.242341883012,2
-291.968495576047,-317.298085325309,-315.594541642109,-317.298085325309,2
-302.82543503828,-325.062043455724,-323.215925922492,-325.062043455724,2
-289.612511025263,-313.012419288157,-311.140425260133,-313.012419288157,2
-331.364567570648,-356.497412991888,-355.488814338519,-356.497412991888,2
-366.778734401512,-398.056680812913,-396.486546312129,-398.056680812913,2
-333.895104228908,-365.333207958695,-363.348456583497,-365.333207958695,2
-334.149310538699,-358.780969558456,-358.490886791381,-358.780969558456,2
-351.084498398116,-376.059523109118,-375.550625562683,-376.059523109118,2
-361.075802469521,-391.693628780769,-390.579765501406,-391.693628780769,2
-363.269897282492,-396.142019510987,-395.24348232561,-396.142019510987,2
-297.488267199438,-326.441912125678,-324.641629778979,-326.441912125678,2
-316.184346373336,-346.252221622726,-344.509109634224,-346.252221622726,2
-299.263664232768,-324.480988913218,-322.485479647663,-324.480988913218,2
-296.035694131076,-319.637302547418,-318.15468973092,-319.637302547418,2
-294.898903703148,-319.401646694997,-318.021522185625,-319.401646694997,2
-291.79817952172,-312.596882310398,-312.328812968441,-312.596882310398,2
-303.174538318575,-326.710314112821,-324.947327727158,-326.710314112821,2
-337.652664894824,-371.091380513154,-371.230263907448,-371.230263907448,3
-365.89223117298,-402.247424985624,-401.467980585877,-402.247424985624,2
-339.568755240154,-375.196941700726,-373.769124594429,-375.196941700726,2
