"age1","age2","age3","minAIC","AIC"
-497.237982007521,-520.991382805608,-519.663232172105,-520.991382805608,2
-421.435338082184,-437.957826699865,-435.981718225342,-437.957826699865,2
-501.042874227425,-517.712540907184,-516.138943060952,-517.712540907184,2
-388.184241573858,-408.315477883718,-406.938508683147,-408.315477883718,2
-385.698380472992,-412.743605641513,-410.867324490946,-412.743605641513,2
-411.879201585623,-437.423592249769,-435.93419220873,-437.423592249769,2
-428.703353666424,-442.65562959883,-442.549034218021,-442.65562959883,2
-453.563544667625,-474.493014663427,-472.641867331135,-474.493014663427,2
-459.212702778741,-466.179924492389,-464.195092034133,-466.179924492389,2
-439.355343870346,-447.594985404742,-445.614561575967,-447.594985404742,2
-508.731066821612,-521.776375534786,-519.776774303425,-521.776375534786,2
-495.750762118681,-514.299077084283,-512.307195058703,-514.299077084283,2
-489.680727550591,-509.597936283109,-507.600378961485,-509.597936283109,2
-474.349030659023,-490.278814777528,-488.393536865514,-490.278814777528,2
-483.149381952932,-498.087306789939,-496.129207691692,-498.087306789939,2
-440.650077057341,-458.655891137658,-456.664446347286,-458.655891137658,2
-497.665508010287,-511.347064230167,-509.604417470534,-511.347064230167,2
-464.007024965969,-477.275733505637,-475.401777047546,-477.275733505637,2
-416.340413228101,-435.575193431776,-434.668608215859,-435.575193431776,2
-460.807320113533,-472.580378326515,-470.967354753834,-472.580378326515,2
-364.961461198901,-383.290585722312,-382.193946523287,-383.290585722312,2
-386.333894763889,-396.938106679373,-397.565817313973,-397.565817313973,3
-406.37293570845,-426.29623729286,-424.981511998676,-426.29623729286,2
-424.206692903014,-447.478410267478,-445.950111394501,-447.478410267478,2
-387.125664638962,-403.306449020606,-402.120284116269,-403.306449020606,2
-390.513750719429,-399.640496006844,-400.259640089333,-400.259640089333,3
-394.603337149824,-407.795808406565,-406.982320066769,-407.795808406565,2
-437.192529727101,-464.225590099858,-462.818916822657,-464.225590099858,2
-454.954544557438,-474.867576976942,-474.49607007998,-474.867576976942,2
-425.894096220433,-451.557247907515,-449.588592784736,-451.557247907515,2
-506.950130944014,-523.546332373376,-522.44368678155,-523.546332373376,2
-363.891524175468,-369.996612892627,-368.014518632937,-369.996612892627,2
-469.955153814702,-485.224648963715,-484.207205303953,-485.224648963715,2
-409.391371290005,-428.088752376269,-426.34473810439,-428.088752376269,2
-301.035081182565,-306.848483720713,-305.788382741061,-306.848483720713,2
-410.483117853467,-421.144607287212,-419.174673023762,-421.144607287212,2
-398.276085046724,-412.093595244125,-410.282016109001,-412.093595244125,2
-424.006162708173,-441.843169155845,-440.803608831219,-441.843169155845,2
-424.394031268601,-445.845040599559,-444.675406083223,-445.845040599559,2
-456.008212089892,-472.192416294843,-471.219321266913,-472.192416294843,2
-440.189485019236,-451.163766948953,-449.663339686763,-451.163766948953,2
-449.651407804062,-462.192551009852,-463.030968897553,-463.030968897553,3
-360.548487398633,-373.043127886804,-373.392537600674,-373.392537600674,3
-447.633667453129,-465.982798828041,-464.824167583642,-465.982798828041,2
-399.572551641347,-420.567869182053,-419.95427569268,-420.567869182053,2
-362.113445654191,-388.192531708856,-386.423459536236,-388.192531708856,2
-452.645613022226,-476.291816154184,-474.997124617766,-476.291816154184,2
-476.912902123839,-495.311161706439,-493.756088862745,-495.311161706439,2
-420.597354722101,-444.968767801927,-443.260392887514,-444.968767801927,2
-430.247608742971,-453.407408207855,-452.870085789644,-453.407408207855,2
-431.833442710731,-460.735769893248,-459.135076245256,-460.735769893248,2
-429.095798831683,-454.016742011568,-453.582853587561,-454.016742011568,2
-431.423494934899,-463.410791254171,-461.782533431134,-463.410791254171,2
-386.31791820171,-407.134312237838,-405.270469641543,-407.134312237838,2
-398.547902456749,-418.811224762447,-417.105718829256,-418.811224762447,2
-374.480765733031,-395.25814841,-393.727745725732,-395.25814841,2
-377.580101994682,-399.291502937625,-397.786961195152,-399.291502937625,2
-400.971839285104,-419.732572725496,-417.816792702266,-419.732572725496,2
-407.559303283984,-425.230500154,-423.316841377544,-425.230500154,2
-393.45911311201,-410.979961860068,-408.980186428718,-410.979961860068,2
-417.65344093561,-438.362003746294,-436.902463124031,-438.362003746294,2
-409.782232093354,-427.741728311233,-426.651040019366,-427.741728311233,2
-411.027987698932,-433.063433133733,-431.800749142042,-433.063433133733,2
-405.893396185357,-421.650429750386,-419.84854606015,-421.650429750386,2
-382.872644849283,-399.67113801117,-397.685782410891,-399.67113801117,2
-407.131707444932,-428.057344461673,-426.51725492568,-428.057344461673,2
-421.806826686229,-442.933063160072,-441.58885895896,-442.933063160072,2
-401.790594635265,-423.733182514524,-422.428611120526,-423.733182514524,2
-403.308397431679,-415.133460006363,-413.792739630439,-415.133460006363,2
-408.844648725654,-428.766956195016,-427.156387364137,-428.766956195016,2
-422.417767014462,-443.984745999384,-443.335606531089,-443.984745999384,2
-429.26083113372,-451.141499394208,-449.698002324404,-451.141499394208,2
-416.464061300783,-434.014775634688,-433.9963699916,-434.014775634688,2
-425.060876505167,-444.546087770568,-445.200884301419,-445.200884301419,3
-404.675859504487,-429.807810586603,-429.712784867493,-429.807810586603,2
-417.480821250675,-445.09517520469,-445.069608180665,-445.09517520469,2
-426.751000895205,-443.492816216165,-444.820770901853,-444.820770901853,3
-394.24702228572,-407.787436920657,-408.844693965398,-408.844693965398,3
-419.542037532002,-435.842545312434,-438.012142664795,-438.012142664795,3
-417.279523223031,-436.228098526282,-435.888746872159,-436.228098526282,2
-397.106569983457,-418.286734660869,-417.57914291163,-418.286734660869,2
-406.047827376416,-428.744024080338,-426.881577924883,-428.744024080338,2
-416.505073132666,-447.936689494043,-447.080052450723,-447.936689494043,2
-415.208955139147,-445.773105382103,-444.769237865719,-445.773105382103,2
-418.478115869909,-434.072193285782,-434.39025736335,-434.39025736335,3
-424.775071304227,-445.379785236716,-445.077905988275,-445.379785236716,2
-405.090275926978,-422.305782233669,-422.605954363492,-422.605954363492,3
-428.789017192602,-448.947880427464,-449.355027655806,-449.355027655806,3
-413.831276104188,-445.068245935124,-444.833905615603,-445.068245935124,2
-427.325420851351,-463.632827890101,-464.586193540972,-464.586193540972,3
-422.166074923215,-453.575980015872,-452.755121407158,-453.575980015872,2
-428.556799559631,-461.550672912114,-462.236623408436,-462.236623408436,3
-422.42201698691,-455.528379282793,-456.282953670047,-456.282953670047,3
-444.365743560079,-477.487080383666,-476.337031990954,-477.487080383666,2
-416.993604137413,-436.31969133118,-436.429339400206,-436.429339400206,3
-428.013523059651,-449.807982927877,-449.444496533018,-449.807982927877,2
-423.116862166007,-446.348946862074,-446.558400836922,-446.558400836922,3
-418.901142206925,-437.070620599805,-438.757270861085,-438.757270861085,3
-411.024758462232,-435.11970866375,-434.829331884641,-435.11970866375,2
-398.940197525092,-427.994858640172,-430.097768714525,-430.097768714525,3
-406.443436437139,-433.381160717212,-432.772881164389,-433.381160717212,2
-435.286467294764,-460.50296059231,-461.730986257582,-461.730986257582,3
-426.33199714126,-451.125372259565,-450.764528536299,-451.125372259565,2
-444.005945731036,-471.498041743129,-470.337636341493,-471.498041743129,2
-442.970784511175,-475.178321258393,-474.90695663642,-475.178321258393,2
-434.133822859918,-462.426829372105,-462.396139122055,-462.426829372105,2
-416.446349753883,-447.23752464925,-446.907493719972,-447.23752464925,2
-407.167106922405,-428.858145338662,-429.66668347582,-429.66668347582,3
-417.473969878141,-435.540913668964,-436.242093067826,-436.242093067826,3
-396.542583058585,-422.987076607426,-424.042193376852,-424.042193376852,3
-428.67507991143,-446.690316120368,-450.756995853172,-450.756995853172,3
-429.639402946071,-452.157673627717,-452.473605393239,-452.473605393239,3
-398.038536191418,-425.7193541671,-424.145697570245,-425.7193541671,2
-389.478449766928,-414.64743379003,-413.254034007107,-414.64743379003,2
-396.093364583925,-421.780671598712,-420.017620159649,-421.780671598712,2
-428.692990225796,-451.192445293602,-449.196856382576,-451.192445293602,2
-391.557043799139,-416.583276693482,-414.637833416973,-416.583276693482,2
-408.05570091182,-431.591468372036,-430.359880529913,-431.591468372036,2
-413.278918759911,-428.330411140182,-427.114164655616,-428.330411140182,2
-403.034078989519,-419.519322890928,-419.967624144475,-419.967624144475,3
-395.81536976464,-407.483701306238,-405.873600956538,-407.483701306238,2
-388.107625385219,-404.228168472023,-402.885269392277,-404.228168472023,2
-416.67357887818,-439.707389217139,-437.741586034095,-439.707389217139,2
-411.959043526005,-425.107913543074,-423.163384850891,-425.107913543074,2
-405.655644335326,-421.943120864989,-420.235889610324,-421.943120864989,2
-443.778581606552,-468.402092738642,-466.976010112154,-468.402092738642,2
-422.835081569863,-439.641318704483,-438.344342259032,-439.641318704483,2
-426.067556662458,-456.08645871991,-454.641199065573,-456.08645871991,2
-416.334201345252,-449.196152652414,-447.216449023679,-449.196152652414,2
-432.072042214454,-457.968307698038,-458.001960646494,-458.001960646494,3
-435.675477676344,-464.370194130181,-464.522007835913,-464.522007835913,3
-437.425019603787,-458.470628013884,-457.512934271326,-458.470628013884,2
-454.864652395258,-477.803014710152,-476.798706035688,-477.803014710152,2
-455.03719641524,-481.071273150325,-480.86343668073,-481.071273150325,2
-440.546112911606,-460.846027457334,-459.073772976117,-460.846027457334,2
-442.878530751753,-467.105324694616,-466.043658411584,-467.105324694616,2
-423.63225493649,-442.307764327408,-441.85178664996,-442.307764327408,2
-443.560020644147,-465.692588920496,-465.390790277481,-465.692588920496,2
-445.555828585618,-464.02528568475,-463.873007798714,-464.02528568475,2
-421.186638610082,-445.164116121152,-443.779039811045,-445.164116121152,2
-417.706035477373,-447.664555686386,-446.389175136131,-447.664555686386,2
-418.60590457301,-450.228815508699,-449.998353886319,-450.228815508699,2
-408.163205562496,-422.631995441867,-423.406127697269,-423.406127697269,3
-385.382644768557,-401.974515557546,-401.361741994653,-401.974515557546,2
-439.144404514357,-455.013977843604,-453.759297863796,-455.013977843604,2
-417.634618482701,-432.367866515217,-433.559483029441,-433.559483029441,3
-401.527683164686,-417.620442181323,-419.678855101375,-419.678855101375,3
-401.473611052448,-417.710678762934,-418.348138459822,-418.348138459822,3
-393.009623504198,-417.358304251104,-420.772670341875,-420.772670341875,3
-450.977888451814,-470.570141180185,-471.035505071483,-471.035505071483,3
-435.154026512649,-454.393371353782,-453.683334275517,-454.393371353782,2
-434.916789382263,-447.728827965864,-451.672225385119,-451.672225385119,3
-436.825646379606,-465.910126994154,-467.205630631507,-467.205630631507,3
-445.321931019036,-476.607283155003,-476.249963731854,-476.607283155003,2
-438.202499748335,-459.378833131925,-461.41051241419,-461.41051241419,3
-435.143318242009,-460.478648692232,-460.06085523902,-460.478648692232,2
-428.281757180303,-444.770167885614,-444.698438374193,-444.770167885614,2
-411.016236944708,-429.15299823996,-428.001125632374,-429.15299823996,2
-431.910321451682,-446.954620823025,-445.710788823093,-446.954620823025,2
-419.583327773979,-443.463670253378,-442.673405530803,-443.463670253378,2
-434.983293751706,-457.190285839898,-457.555362061739,-457.555362061739,3
-402.17392529676,-417.89482453053,-416.95779928464,-417.89482453053,2
-395.296081679985,-416.667237495029,-415.69226293025,-416.667237495029,2
-435.766134610026,-454.837325690219,-455.500385857187,-455.500385857187,3
-418.664631437643,-434.018833166221,-432.719298644944,-434.018833166221,2
-414.081232645993,-430.403217797777,-430.549153435951,-430.549153435951,3
-426.509344222328,-441.916400283556,-444.023787694578,-444.023787694578,3
-396.638501255593,-412.247690381189,-414.109734254626,-414.109734254626,3
