"age1","age2","age3","minAIC","AIC"
-503.718985111928,-502.747416216321,-500.819459567719,-503.718985111928,1
-526.098578697688,-524.319185016994,-522.476430924756,-526.098578697688,1
-423.728139758699,-422.281421932179,-421.56039307731,-423.728139758699,1
-477.977990982017,-476.628431500626,-475.514681744008,-477.977990982017,1
-474.318714525814,-472.841962350291,-471.703094795421,-474.318714525814,1
-495.619245752023,-494.196740711643,-492.326039414664,-495.619245752023,1
-474.108076614829,-473.118459033745,-471.219602514818,-474.108076614829,1
-509.00583701191,-507.0310084333,-505.81624825129,-509.00583701191,1
-532.498744017289,-531.634594241206,-529.683145522912,-532.498744017289,1
-537.07042390085,-535.092864168967,-536.020572760366,-537.07042390085,1
-493.849241703054,-492.262805028203,-490.781059842556,-493.849241703054,1
-491.058409268745,-489.654885705144,-487.848348652304,-491.058409268745,1
-500.499382792876,-498.596432805016,-497.541394830017,-500.499382792876,1
-511.41016041488,-511.865750394711,-511.25793138801,-511.865750394711,2
-478.864351538394,-478.063229703237,-478.104849795475,-478.864351538394,1
-477.125963532811,-475.157018109579,-474.376477630005,-477.125963532811,1
-485.204837372564,-483.237748183957,-483.513927442111,-485.204837372564,1
-446.98034466254,-445.874698066249,-444.785005435939,-446.98034466254,1
-472.250757089157,-470.953310300793,-469.020792592256,-472.250757089157,1
-451.363456251445,-450.859256467488,-449.639305944385,-451.363456251445,1
-519.473605541374,-519.023477146051,-517.357513240364,-519.473605541374,1
-592.204617129756,-591.507602007767,-589.938075420668,-592.204617129756,1
-475.155769326146,-473.306745837719,-473.911797640146,-475.155769326146,1
-479.462166104646,-477.567914829928,-477.023501986943,-479.462166104646,1
-469.752783507437,-467.947319968835,-468.623161298878,-469.752783507437,1
-485.212501718795,-483.492646492157,-486.060815970546,-486.060815970546,3
-482.801520381739,-480.998914883688,-481.448931912692,-482.801520381739,1
-467.363321021225,-465.437589753201,-463.908515987362,-467.363321021225,1
-486.519450974357,-484.965767232403,-486.49334376606,-486.519450974357,1
-452.912937981924,-451.578336993498,-449.86898713474,-452.912937981924,1
-453.765233388687,-452.512493053503,-451.037459823447,-453.765233388687,1
-455.133875732789,-453.182729192394,-452.032386920756,-455.133875732789,1
-455.402561105639,-453.414180596868,-452.802351967299,-455.402561105639,1
-455.276870697725,-453.787809604192,-452.59130849669,-455.276870697725,1
-451.006312625648,-449.244951554947,-457.119995095084,-457.119995095084,3
-467.534160017673,-465.935474226188,-470.941279856069,-470.941279856069,3
-444.151877497667,-442.909997804813,-449.345600788458,-449.345600788458,3
-479.177214994573,-478.1293602604,-479.356943496548,-479.356943496548,3
-475.875786722681,-476.142638685704,-474.940084302242,-476.142638685704,2
-489.774158396948,-487.899382746063,-493.834430238067,-493.834430238067,3
-467.501831196126,-465.638602683295,-466.9267181287,-467.501831196126,1
-486.856653931602,-485.143466409153,-483.527496092587,-486.856653931602,1
-492.472825518608,-491.228651546816,-494.776226182674,-494.776226182674,3
-510.821816409433,-509.842616835073,-512.614866450168,-512.614866450168,3
-478.146545012502,-476.291374366099,-477.38396158047,-478.146545012502,1
-492.147314962531,-490.176603122897,-494.355859641648,-494.355859641648,3
-622.968051560365,-621.469406193351,-620.740175590158,-622.968051560365,1
-611.533031753875,-613.464537115242,-611.876481890333,-613.464537115242,2
-479.897792169888,-477.901822501029,-476.465489933904,-479.897792169888,1
-542.189613134254,-540.724651426797,-538.951017842773,-542.189613134254,1
-615.008489616226,-613.376940043826,-611.883074925048,-615.008489616226,1
-613.597258539321,-611.623850719696,-610.671961033319,-613.597258539321,1
-584.392050422562,-586.344265449507,-585.049494004595,-586.344265449507,2
-467.323213274666,-466.743692899373,-465.251374722622,-467.323213274666,1
-467.920136101133,-465.922937915309,-464.142056331496,-467.920136101133,1
-494.484430227302,-493.048434829671,-504.447741046604,-504.447741046604,3
-480.963014874302,-479.802236829217,-479.286917522018,-480.963014874302,1
-480.773956483158,-480.159072157507,-478.912188446932,-480.773956483158,1
-479.33941744672,-477.341501164233,-478.199022918206,-479.33941744672,1
-476.112344968397,-474.337571180953,-473.864139784793,-476.112344968397,1
-575.462012731312,-573.492710661851,-571.565640904714,-575.462012731312,1
-619.985100194629,-618.416489095988,-616.641488866083,-619.985100194629,1
