"age1","age2","age3","minAIC","AIC"
-493.372103031136,-506.480411794337,-504.480441135366,-506.480411794337,2
-465.848772807967,-474.934480778632,-474.853018975265,-474.934480778632,2
-484.930277759439,-494.958522292446,-496.333943295445,-496.333943295445,3
-491.201056792706,-502.617637895633,-500.997385916269,-502.617637895633,2
-422.318151883909,-435.987806702636,-434.028505985517,-435.987806702636,2
-362.635868587693,-367.363163339526,-365.363339424914,-367.363163339526,2
-471.985892212668,-481.219480832218,-479.398008117272,-481.219480832218,2
-356.846810968317,-373.799605770162,-372.11529015391,-373.799605770162,2
-332.522864193037,-353.167700091587,-351.462361672904,-353.167700091587,2
-506.280048458459,-521.70413229336,-520.867765755378,-521.70413229336,2
-514.422530972868,-525.918416006437,-525.191769169538,-525.918416006437,2
-487.69721117105,-503.226422017378,-501.288143727082,-503.226422017378,2
-485.059794206407,-495.478540239626,-494.312340670166,-495.478540239626,2
-484.153712878749,-496.352599013987,-496.292384027149,-496.352599013987,2
-485.810344497655,-498.983928633242,-497.615551685667,-498.983928633242,2
-467.194247400887,-481.997708328682,-481.402407084954,-481.997708328682,2
-478.358392399311,-496.200678738341,-494.265193175443,-496.200678738341,2
-476.633545910704,-490.8776783604,-488.933490988157,-490.8776783604,2
-448.851812544507,-473.954851101037,-472.0553381047,-473.954851101037,2
-471.165186360151,-496.373003246973,-494.375144981196,-496.373003246973,2
-488.918662901244,-505.19031344011,-503.204858407121,-505.19031344011,2
-483.626457698347,-508.241487650095,-506.597894170927,-508.241487650095,2
-495.884658139522,-521.212226877097,-519.609929521339,-521.212226877097,2
-494.030167288865,-508.438675999124,-507.201548724911,-508.438675999124,2
-472.275171040183,-481.123803728249,-479.952348977194,-481.123803728249,2
-496.322397067,-512.37852100441,-510.412843442776,-512.37852100441,2
-504.684121853879,-525.474112612286,-523.572062581712,-525.474112612286,2
-491.175636788075,-512.280353282218,-510.310991656066,-512.280353282218,2
-476.514215722601,-486.617078982058,-486.443824885799,-486.617078982058,2
-476.232756815786,-488.247900085332,-487.023187615994,-488.247900085332,2
-491.587767196315,-507.9108703533,-507.092937529362,-507.9108703533,2
-486.497313771781,-496.932091919301,-496.100530562777,-496.932091919301,2
-497.176776227337,-513.102540726016,-511.691031897766,-513.102540726016,2
-502.027091957416,-515.771911502591,-514.754292104227,-515.771911502591,2
-512.41009260434,-522.464509947889,-521.826373890705,-522.464509947889,2
-506.182658555389,-524.759426445652,-524.632543235193,-524.759426445652,2
-495.803322288503,-508.388985722955,-508.693128614011,-508.693128614011,3
-482.682956635114,-506.591880981494,-507.254384492627,-507.254384492627,3
-488.56786751811,-513.717060755841,-514.565367448192,-514.565367448192,3
-507.545869662793,-537.471790889587,-536.357581441047,-537.471790889587,2
-510.48194494727,-535.747902491156,-534.686789208347,-535.747902491156,2
-488.478309872006,-511.659805017305,-510.984979181476,-511.659805017305,2
-483.980136101705,-508.395530300446,-506.406592828311,-508.395530300446,2
-484.255008968043,-509.797917240808,-510.097535333814,-510.097535333814,3
-456.628527661997,-481.116453572479,-479.190201350755,-481.116453572479,2
-484.711847052838,-514.637628801408,-512.942987481635,-514.637628801408,2
-477.90107694465,-511.294763523329,-509.934149780362,-511.294763523329,2
-499.078600921245,-520.715863129986,-520.438776834271,-520.715863129986,2
-472.486383330403,-493.050070893977,-492.399736769949,-493.050070893977,2
-491.756370210737,-511.355731191974,-513.373928696506,-513.373928696506,3
-482.364920790449,-502.244444057109,-502.805099105891,-502.805099105891,3
-464.807979708531,-495.075021761416,-493.110394527503,-495.075021761416,2
-458.411290619766,-487.617482616112,-487.153860800036,-487.617482616112,2
-449.516694053193,-466.839221688222,-468.258470715091,-468.258470715091,3
-465.502786848027,-498.69845041365,-497.349559039463,-498.69845041365,2
-486.040212815838,-514.316728622124,-513.500541349827,-514.316728622124,2
-489.284127722725,-508.58668974252,-506.634670719654,-508.58668974252,2
-489.265153833487,-512.371158602164,-512.874456443741,-512.874456443741,3
-483.452851285249,-492.368068977345,-494.137272812782,-494.137272812782,3
-469.217906335063,-493.099235087702,-493.414909867202,-493.414909867202,3
-481.241885581527,-504.107892078119,-504.402520945246,-504.402520945246,3
-457.898610123042,-477.273224091824,-475.509399966928,-477.273224091824,2
-443.713937545963,-462.225064930561,-461.65582577823,-462.225064930561,2
-434.970502195302,-458.585833517641,-458.174346762083,-458.585833517641,2
-475.335000511742,-487.618494911124,-487.16368817361,-487.618494911124,2
-466.82880320644,-484.448858665639,-484.663798615346,-484.663798615346,3
-474.62332270735,-492.87420580277,-490.987399840437,-492.87420580277,2
-483.318093541497,-499.672180469024,-497.884947486266,-499.672180469024,2
-461.345206259786,-474.564536454933,-473.385517179266,-474.564536454933,2
-446.692594322583,-465.483903140535,-463.54956162955,-465.483903140535,2
-435.21205466902,-451.006933757246,-450.070909143558,-451.006933757246,2
-453.184251308753,-468.237766768935,-467.369627159341,-468.237766768935,2
-435.958964473412,-450.362189960839,-450.794353213709,-450.794353213709,3
-459.322444658173,-477.099972889172,-476.37769428604,-477.099972889172,2
-443.012513027291,-451.373073144485,-451.476778421059,-451.476778421059,3
-432.860727224541,-452.909534602394,-453.298213045285,-453.298213045285,3
-417.464758979659,-432.652275114589,-433.090391552538,-433.090391552538,3
-405.554416516509,-422.347425881932,-421.483505631119,-422.347425881932,2
-393.697005451429,-407.193551226508,-405.550071290032,-407.193551226508,2
-412.058332028436,-429.783319831069,-429.250205146301,-429.783319831069,2
-403.055616894525,-424.833004834635,-424.496834051828,-424.833004834635,2
-368.078681338101,-383.781052561385,-381.784730810578,-383.781052561385,2
-392.569474467337,-414.682074653768,-413.108358869492,-414.682074653768,2
-355.210969756434,-366.440189098854,-364.445173147764,-366.440189098854,2
-363.666072098351,-378.402996374647,-376.505182745843,-378.402996374647,2
-368.853462678527,-380.847687038811,-378.937818894785,-380.847687038811,2
